"id","start","end","text"
"rJ89seRwLfg","9630000","9632000"," You"
"rJ89seRwLfg","9660000","9662000"," You"
"rJ89seRwLfg","9690000","9692000"," You"
"rJ89seRwLfg","9720000","9722000"," You"
"rJ89seRwLfg","9750000","9752000"," You"
"rJ89seRwLfg","9780000","9782000"," You"
"rJ89seRwLfg","9810000","9812000"," You"
"rJ89seRwLfg","9840000","9842000"," You"
"rJ89seRwLfg","9870000","9872000"," You"
"rJ89seRwLfg","9900000","9902000"," You"
"rJ89seRwLfg","9930000","9932000"," You"
"rJ89seRwLfg","9960000","9962000"," You"
"rJ89seRwLfg","9990000","9992000"," You"
"rJ89seRwLfg","10020000","10022000"," You"
"rJ89seRwLfg","10050000","10052000"," You"
"rJ89seRwLfg","10080000","10082000"," You"
"rJ89seRwLfg","10110000","10112000"," You"
"rJ89seRwLfg","10140000","10142000"," You"
"rJ89seRwLfg","10170000","10172000"," You"
"rJ89seRwLfg","10200000","10202000"," You"
"rJ89seRwLfg","10230000","10232000"," You"
"rJ89seRwLfg","10260000","10262000"," You"
"rJ89seRwLfg","10290000","10292000"," You"
"rJ89seRwLfg","10320000","10322000"," You"
"rJ89seRwLfg","10350000","10352000"," You"
"rJ89seRwLfg","10380000","10382000"," You"
"rJ89seRwLfg","10410000","10412000"," You"
"rJ89seRwLfg","10440000","10442000"," You"
"rJ89seRwLfg","10470000","10472000"," You"
"rJ89seRwLfg","10500000","10502000"," You"
"rJ89seRwLfg","10530000","10532000"," You"
"rJ89seRwLfg","10560000","10562000"," You"
"rJ89seRwLfg","10590000","10592000"," You"
"rJ89seRwLfg","10620000","10622000"," You"
"rJ89seRwLfg","10650000","10652000"," You"
"rJ89seRwLfg","10680000","10682000"," You"
"rJ89seRwLfg","10710000","10712000"," You"
"rJ89seRwLfg","10740000","10742000"," You"
"rJ89seRwLfg","10770000","10772000"," You"
"rJ89seRwLfg","10800000","10802000"," You"
"rJ89seRwLfg","10830000","10832000"," You"
"rJ89seRwLfg","10860000","10862000"," You"
"rJ89seRwLfg","10890000","10892000"," You"
"rJ89seRwLfg","10920000","10922000"," You"
"rJ89seRwLfg","10950000","10952000"," You"
"rJ89seRwLfg","10980000","10982000"," You"
"rJ89seRwLfg","11010000","11012000"," You"
"rJ89seRwLfg","11040000","11042000"," You"
"rJ89seRwLfg","11070000","11072000"," You"
"rJ89seRwLfg","11100000","11102000"," You"
"rJ89seRwLfg","11130000","11132000"," You"
"rJ89seRwLfg","11160000","11162000"," You"
"rJ89seRwLfg","11190000","11192000"," You"
"rJ89seRwLfg","11220000","11222000"," You"
"rJ89seRwLfg","11250000","11252000"," You"
"rJ89seRwLfg","11280000","11282000"," You"
"rJ89seRwLfg","11282000","11286000"," You"
"rJ89seRwLfg","11310000","11312000"," You"
"rJ89seRwLfg","11340000","11342000"," You"
"rJ89seRwLfg","11370000","11372000"," You"
"rJ89seRwLfg","11400000","11402000"," You"
"rJ89seRwLfg","11430000","11432000"," You"
"rJ89seRwLfg","11460000","11462000"," You"
"rJ89seRwLfg","11490000","11492000"," You"
"rJ89seRwLfg","11520000","11522000"," You"
"rJ89seRwLfg","11550000","11552000"," You"
"rJ89seRwLfg","11580000","11582000"," You"
"rJ89seRwLfg","11610000","11612000"," You"
"rJ89seRwLfg","11640000","11642000"," You"
"rJ89seRwLfg","11670000","11672000"," You"
"rJ89seRwLfg","11700000","11702000"," You"
"rJ89seRwLfg","11730000","11732000"," You"
"rJ89seRwLfg","11760000","11762000"," You"
"rJ89seRwLfg","11790000","11792000"," You"
"rJ89seRwLfg","11820000","11822000"," You"
"rJ89seRwLfg","11850000","11852000"," You"
"rJ89seRwLfg","11880000","11882000"," You"
"rJ89seRwLfg","11910000","11912000"," You"
"rJ89seRwLfg","11940000","11942000"," You"
"rJ89seRwLfg","11970000","11972000"," You"
"rJ89seRwLfg","12000000","12002000"," You"
"rJ89seRwLfg","12030000","12032000"," You"
"rJ89seRwLfg","12060000","12062000"," You"
"rJ89seRwLfg","12090000","12092000"," You"
"rJ89seRwLfg","12120000","12122000"," You"
"rJ89seRwLfg","12150000","12152000"," You"
"rJ89seRwLfg","12180000","12182000"," You"
"rJ89seRwLfg","12210000","12212000"," You"
"rJ89seRwLfg","12240000","12242000"," You"
"rJ89seRwLfg","12270000","12272000"," You"
"rJ89seRwLfg","12300000","12302000"," You"
"rJ89seRwLfg","12330000","12332000"," You"
"rJ89seRwLfg","12360000","12362000"," You"
"rJ89seRwLfg","12390000","12392000"," You"
"rJ89seRwLfg","12420000","12422000"," You"
"rJ89seRwLfg","12450000","12452000"," You"
"rJ89seRwLfg","12480000","12482000"," You"
"rJ89seRwLfg","12510000","12512000"," You"
"rJ89seRwLfg","12540000","12542000"," You"
"rJ89seRwLfg","12570000","12572000"," You"
"rJ89seRwLfg","12600000","12602000"," You"
"rJ89seRwLfg","12630000","12632000"," You"
"rJ89seRwLfg","12660000","12662000"," You"
"rJ89seRwLfg","12690000","12692000"," You"
"rJ89seRwLfg","12720000","12722000"," You"
"rJ89seRwLfg","12750000","12752000"," You"
"rJ89seRwLfg","12780000","12782000"," You"
"rJ89seRwLfg","12810000","12812000"," You"
"rJ89seRwLfg","12840000","12842000"," You"
"rJ89seRwLfg","12870000","12872000"," You"
"rJ89seRwLfg","12900000","12902000"," You"
"rJ89seRwLfg","12930000","12932000"," You"
"rJ89seRwLfg","12960000","12962000"," You"
"rJ89seRwLfg","12990000","12992000"," You"
"rJ89seRwLfg","13020000","13022000"," You"
"rJ89seRwLfg","13050000","13052000"," You"
"rJ89seRwLfg","13080000","13082000"," You"
"rJ89seRwLfg","13110000","13112000"," You"
"rJ89seRwLfg","13140000","13142000"," You"
"rJ89seRwLfg","13170000","13172000"," You"
"rJ89seRwLfg","13200000","13202000"," You"
"rJ89seRwLfg","13230000","13232000"," You"
"rJ89seRwLfg","13260000","13262000"," You"
"rJ89seRwLfg","13290000","13292000"," You"
"rJ89seRwLfg","13320000","13322000"," You"
"rJ89seRwLfg","13350000","13352000"," You"
"rJ89seRwLfg","13380000","13382000"," You"
"rJ89seRwLfg","13410000","13412000"," You"
"rJ89seRwLfg","13440000","13442000"," You"
"rJ89seRwLfg","13470000","13472000"," You"
"rJ89seRwLfg","13500000","13502000"," You"
"rJ89seRwLfg","13530000","13532000"," You"
"rJ89seRwLfg","13560000","13562000"," You"
"rJ89seRwLfg","13590000","13592000"," You"
"rJ89seRwLfg","13620000","13622000"," You"
"rJ89seRwLfg","13650000","13652000"," You"
"rJ89seRwLfg","13652000","13656000"," You"
"rJ89seRwLfg","13680000","13682000"," You"
"rJ89seRwLfg","13710000","13712000"," You"
"rJ89seRwLfg","13740000","13742000"," You"
"rJ89seRwLfg","13770000","13772000"," You"
"rJ89seRwLfg","13800000","13802000"," You"
"rJ89seRwLfg","13830000","13832000"," You"
"rJ89seRwLfg","13860000","13862000"," You"
"rJ89seRwLfg","13890000","13892000"," You"
"rJ89seRwLfg","13920000","13922000"," You"
"rJ89seRwLfg","13950000","13952000"," You"
"rJ89seRwLfg","13980000","13982000"," You"
"rJ89seRwLfg","14010000","14012000"," You"
"rJ89seRwLfg","14040000","14042000"," You"
"rJ89seRwLfg","14070000","14072000"," You"
"rJ89seRwLfg","14100000","14102000"," You"
"rJ89seRwLfg","14130000","14132000"," You"
"rJ89seRwLfg","14160000","14162000"," You"
"rJ89seRwLfg","14190000","14192000"," You"
"rJ89seRwLfg","14220000","14222000"," You"
"rJ89seRwLfg","14250000","14252000"," You"
"rJ89seRwLfg","14280000","14282000"," You"
"rJ89seRwLfg","14310000","14312000"," You"
"rJ89seRwLfg","14340000","14342000"," You"
"rJ89seRwLfg","14370000","14372000"," You"
"rJ89seRwLfg","14400000","14402000"," You"
"rJ89seRwLfg","14430000","14432000"," You"
"rJ89seRwLfg","14460000","14462000"," You"
"rJ89seRwLfg","14490000","14492000"," You"
"rJ89seRwLfg","14520000","14522000"," You"
"rJ89seRwLfg","14550000","14552000"," You"
"rJ89seRwLfg","14580000","14582000"," You"
"rJ89seRwLfg","14610000","14612000"," You"
"rJ89seRwLfg","14640000","14642000"," You"
"rJ89seRwLfg","14670000","14672000"," You"
"rJ89seRwLfg","14700000","14702000"," You"
"rJ89seRwLfg","14730000","14732000"," You"
"rJ89seRwLfg","14760000","14762000"," You"
"rJ89seRwLfg","14790000","14792000"," You"
"rJ89seRwLfg","14820000","14822000"," You"
"rJ89seRwLfg","14850000","14852000"," You"
"rJ89seRwLfg","14880000","14882000"," You"
"rJ89seRwLfg","14910000","14912000"," You"
"rJ89seRwLfg","14940000","14942000"," You"
"rJ89seRwLfg","14970000","14972000"," You"
"rJ89seRwLfg","15000000","15002000"," You"
"rJ89seRwLfg","15030000","15032000"," You"
"rJ89seRwLfg","15060000","15062000"," You"
"rJ89seRwLfg","15090000","15092000"," You"
"rJ89seRwLfg","15120000","15122000"," You"
"rJ89seRwLfg","15150000","15152000"," You"
"rJ89seRwLfg","15180000","15182000"," You"
"rJ89seRwLfg","15210000","15212000"," You"
"rJ89seRwLfg","15240000","15242000"," You"
"rJ89seRwLfg","15270000","15272000"," You"
"rJ89seRwLfg","15300000","15302000"," You"
"rJ89seRwLfg","15330000","15332000"," You"
"rJ89seRwLfg","15360000","15362000"," You"
"rJ89seRwLfg","15390000","15392000"," You"
"rJ89seRwLfg","15420000","15422000"," You"
"rJ89seRwLfg","15450000","15452000"," You"
"rJ89seRwLfg","15480000","15482000"," You"
"rJ89seRwLfg","15510000","15512000"," You"
"rJ89seRwLfg","15540000","15542000"," You"
"rJ89seRwLfg","15570000","15572000"," You"
"rJ89seRwLfg","15600000","15602000"," You"
"rJ89seRwLfg","15630000","15632000"," You"
"rJ89seRwLfg","15660000","15662000"," You"
"rJ89seRwLfg","15690000","15692000"," You"
"rJ89seRwLfg","15720000","15722000"," You"
"rJ89seRwLfg","15750000","15752000"," You"
"rJ89seRwLfg","15780000","15782000"," You"
"rJ89seRwLfg","15810000","15812000"," You"
"rJ89seRwLfg","15840000","15842000"," You"
"rJ89seRwLfg","15870000","15872000"," You"
"rJ89seRwLfg","15900000","15902000"," You"
"rJ89seRwLfg","15930000","15932000"," You"
"rJ89seRwLfg","15932000","15936000"," You"
"rJ89seRwLfg","15960000","15962000"," You"
"rJ89seRwLfg","15990000","15992000"," You"
"rJ89seRwLfg","16020000","16022000"," You"
"rJ89seRwLfg","16050000","16052000"," You"
"rJ89seRwLfg","16080000","16082000"," You"
"rJ89seRwLfg","16110000","16112000"," You"
"rJ89seRwLfg","16140000","16142000"," You"
"rJ89seRwLfg","16170000","16172000"," You"
"rJ89seRwLfg","16200000","16202000"," You"
"rJ89seRwLfg","16230000","16232000"," You"
"rJ89seRwLfg","16260000","16262000"," You"
"rJ89seRwLfg","16290000","16292000"," You"
"rJ89seRwLfg","16320000","16322000"," You"
"rJ89seRwLfg","16350000","16352000"," You"
"rJ89seRwLfg","16380000","16382000"," You"
"rJ89seRwLfg","16410000","16412000"," You"
"rJ89seRwLfg","16440000","16442000"," You"
"rJ89seRwLfg","16470000","16472000"," You"
"rJ89seRwLfg","16500000","16502000"," You"
"rJ89seRwLfg","16530000","16532000"," You"
"rJ89seRwLfg","16560000","16562000"," You"
"rJ89seRwLfg","16590000","16592000"," You"
"rJ89seRwLfg","16620000","16622000"," You"
"rJ89seRwLfg","16650000","16652000"," You"
"rJ89seRwLfg","16680000","16682000"," You"
"rJ89seRwLfg","16710000","16712000"," You"
"rJ89seRwLfg","16740000","16742000"," You"
"rJ89seRwLfg","16770000","16772000"," You"
"rJ89seRwLfg","16800000","16802000"," You"
"rJ89seRwLfg","16830000","16832000"," You"
"rJ89seRwLfg","16860000","16862000"," You"
"rJ89seRwLfg","16890000","16892000"," You"
"rJ89seRwLfg","16920000","16922000"," You"
"rJ89seRwLfg","16950000","16952000"," You"
"rJ89seRwLfg","16980000","16982000"," You"
"rJ89seRwLfg","17010000","17012000"," You"
"rJ89seRwLfg","17040000","17042000"," You"
"rJ89seRwLfg","17070000","17072000"," You"
"rJ89seRwLfg","17100000","17102000"," You"
"rJ89seRwLfg","17130000","17132000"," You"
"rJ89seRwLfg","17160000","17162000"," You"
"rJ89seRwLfg","17190000","17192000"," You"
"rJ89seRwLfg","17220000","17222000"," You"
"rJ89seRwLfg","17250000","17252000"," You"
"rJ89seRwLfg","17280000","17282000"," You"
"rJ89seRwLfg","17310000","17312000"," You"
